transaction_id,transaction_date,observed_through_date,transaction_amt,product_cd,card_type,card_category,days_to_report_or_censoring,reported_fraud,_true_is_fraud
3127567,2018-01-03,2018-04-17,212.0,W,mastercard,credit,104.0,0,0
3126324,2018-01-02,2018-04-17,76.023,C,visa,debit,105.0,0,0
3207262,2018-01-29,2018-04-17,50.0,W,mastercard,debit,78.0,0,0
3206504,2018-01-29,2018-04-17,450.0,H,mastercard,credit,25.9,1,1
3360211,2018-03-18,2018-04-17,57.95,W,visa,debit,30.0,0,0
3409017,2018-04-03,2018-04-17,311.95,W,visa,debit,14.0,0,0
3007397,2017-12-07,2018-04-17,42.294,C,mastercard,credit,131.0,0,0
3225579,2018-02-04,2018-04-17,25.497,C,mastercard,credit,72.0,0,0
3117227,2017-12-30,2018-04-17,50.0,H,american express,credit,108.0,0,0
3425291,2018-04-08,2018-04-17,193.0,W,mastercard,debit,9.0,0,0
3398247,2018-03-31,2018-04-17,117.0,W,mastercard,debit,17.0,0,0
3162434,2018-01-13,2018-04-17,100.0,H,visa,debit,94.0,0,0
3027283,2017-12-12,2018-04-17,350.0,R,american express,credit,126.0,0,0
3081254,2017-12-23,2018-04-17,52.95,W,visa,credit,115.0,0,0
3186469,2018-01-22,2018-04-17,57.95,W,visa,debit,85.0,0,0
3053744,2017-12-18,2018-04-17,100.0,R,american express,credit,120.0,0,0
3384147,2018-03-26,2018-04-17,109.0,W,visa,debit,22.0,0,0
3356694,2018-03-17,2018-04-17,47.95,W,visa,debit,31.0,0,0
3034416,2017-12-13,2018-04-17,24.0,W,mastercard,debit,125.0,0,0
3390579,2018-03-28,2018-04-17,29.0,W,visa,debit,20.0,0,0
3135963,2018-01-05,2018-04-17,57.95,W,visa,debit,102.0,0,0
3046695,2017-12-16,2018-04-17,186.0,W,mastercard,credit,122.0,0,0
3099690,2017-12-26,2018-04-17,50.0,H,visa,credit,112.0,0,0
3260506,2018-02-15,2018-04-17,50.0,W,visa,debit,61.0,0,0
3077179,2017-12-22,2018-04-17,40.0,H,visa,credit,116.0,0,0
3398369,2018-03-31,2018-04-17,311.95,W,mastercard,debit,17.0,0,0
3079790,2017-12-23,2018-04-17,54.0,W,mastercard,credit,115.0,0,0
3151743,2018-01-10,2018-04-17,24.0,W,visa,debit,97.0,0,0
3108872,2017-12-28,2018-04-17,15.0,H,mastercard,debit,110.0,0,0
3370093,2018-03-21,2018-04-17,129.0,W,visa,debit,27.0,0,0
3069595,2017-12-21,2018-04-17,25.95,W,visa,debit,117.0,0,0
3113388,2017-12-29,2018-04-17,50.0,R,visa,debit,109.0,0,0
3423033,2018-04-07,2018-04-17,42.95,W,visa,debit,10.0,0,0
3309264,2018-03-03,2018-04-17,159.95,W,visa,debit,45.0,0,0
3036490,2017-12-14,2018-04-17,112.99,W,mastercard,debit,124.0,0,0
3233232,2018-02-06,2018-04-17,3.867,C,visa,credit,70.0,0,0
3302814,2018-03-01,2018-04-17,34.0,W,discover,credit,47.0,0,0
3133797,2018-01-04,2018-04-17,35.95,W,mastercard,debit,103.0,0,0
3042224,2017-12-15,2018-04-17,59.0,W,visa,debit,123.0,0,0
3151985,2018-01-10,2018-04-17,507.52,W,visa,debit,97.0,0,0
3385743,2018-03-27,2018-04-17,82.95,W,visa,debit,21.0,0,0
3028299,2017-12-12,2018-04-17,117.0,W,visa,debit,126.0,0,0
3015924,2017-12-09,2018-04-17,250.0,R,american express,credit,129.0,0,0
3424607,2018-04-08,2018-04-17,195.0,W,visa,debit,9.0,0,0
3297262,2018-02-28,2018-04-17,53.29,C,mastercard,credit,48.0,0,0
3138685,2018-01-06,2018-04-17,48.95,W,mastercard,debit,101.0,0,0
3067023,2017-12-20,2018-04-17,108.5,W,mastercard,credit,118.0,0,0
3420637,2018-04-06,2018-04-17,39.0,W,visa,debit,11.0,0,0
3080921,2017-12-23,2018-04-17,100.0,R,visa,debit,115.0,0,0
3348700,2018-03-14,2018-04-17,8.7,C,mastercard,debit,34.0,0,0
3034908,2017-12-14,2018-04-17,35.95,W,mastercard,debit,124.0,0,0
3208820,2018-01-30,2018-04-17,39.0,W,visa,debit,77.0,0,0
3057597,2017-12-19,2018-04-17,100.0,H,visa,credit,119.0,0,0
3199268,2018-01-26,2018-04-17,226.0,W,visa,debit,81.0,0,0
3426584,2018-04-08,2018-04-17,117.0,W,mastercard,credit,9.0,0,0
3344279,2018-03-13,2018-04-17,107.95,W,mastercard,debit,35.0,0,0
2991672,2017-12-02,2018-04-17,77.95,W,mastercard,debit,136.0,0,0
3379472,2018-03-24,2018-04-17,117.0,W,mastercard,debit,24.0,0,0
3184829,2018-01-21,2018-04-17,107.95,W,visa,debit,86.0,0,0
3342759,2018-03-12,2018-04-17,141.0,W,mastercard,debit,36.0,0,0
3060048,2017-12-19,2018-04-17,47.95,W,mastercard,debit,119.0,0,0
3238539,2018-02-08,2018-04-17,43.97,W,visa,debit,68.0,0,0
3420257,2018-04-06,2018-04-17,57.95,W,mastercard,debit,11.0,0,0
3124021,2018-01-01,2018-04-17,59.0,W,mastercard,debit,106.0,0,0
3310034,2018-03-03,2018-04-17,54.5,W,visa,debit,45.0,0,0
3317584,2018-03-04,2018-04-17,204.95,W,visa,debit,44.0,0,0
3347702,2018-03-14,2018-04-17,92.0,W,mastercard,credit,34.0,0,0
3134216,2018-01-04,2018-04-17,117.0,W,mastercard,debit,103.0,0,0
3292232,2018-02-26,2018-04-17,82.95,W,mastercard,debit,50.0,0,0
3365111,2018-03-20,2018-04-17,87.0,W,visa,debit,28.0,0,0
3430065,2018-04-10,2018-04-17,57.95,W,mastercard,debit,7.0,0,0
3115120,2017-12-30,2018-04-17,226.0,W,visa,debit,108.0,0,0
3146888,2018-01-08,2018-04-17,47.95,W,visa,debit,99.0,0,0
3012509,2017-12-08,2018-04-17,107.95,W,visa,debit,130.0,0,0
3210088,2018-01-30,2018-04-17,810.25,W,discover,credit,77.0,0,0
3255214,2018-02-14,2018-04-17,34.0,W,visa,debit,62.0,0,0
3017559,2017-12-09,2018-04-17,50.0,W,visa,debit,129.0,0,0
3026555,2017-12-12,2018-04-17,50.0,H,mastercard,credit,126.0,0,0
3105882,2017-12-27,2018-04-17,117.0,W,visa,credit,111.0,0,0
3339051,2018-03-11,2018-04-17,44.5,W,visa,debit,37.0,0,0
3031004,2017-12-13,2018-04-17,77.95,W,mastercard,debit,125.0,0,0
3291722,2018-02-26,2018-04-17,261.95,W,visa,debit,50.0,0,0
3335315,2018-03-10,2018-04-17,49.5,W,mastercard,debit,38.0,0,0
3303402,2018-03-02,2018-04-17,117.0,W,mastercard,debit,46.0,0,0
3319688,2018-03-05,2018-04-17,226.0,W,visa,debit,43.0,0,0
2999061,2017-12-04,2018-04-17,209.95,W,mastercard,debit,134.0,0,0
3215023,2018-02-01,2018-04-17,335.0,W,visa,debit,75.0,0,0
3014142,2017-12-08,2018-04-17,153.225,C,mastercard,debit,130.0,0,0
3324477,2018-03-07,2018-04-17,58.95,W,visa,debit,41.0,0,0
3390898,2018-03-28,2018-04-17,150.0,R,visa,debit,20.0,0,0
3421016,2018-04-06,2018-04-17,59.0,W,visa,debit,11.0,0,0
3301238,2018-03-01,2018-04-17,26.101,C,,,47.0,0,0
3228183,2018-02-04,2018-04-17,43.97,W,mastercard,debit,72.0,0,0
3026359,2017-12-12,2018-04-17,107.0,W,visa,debit,126.0,0,0
3166394,2018-01-15,2018-04-17,97.0,W,visa,debit,92.0,0,0
3360874,2018-03-18,2018-04-17,117.0,W,mastercard,debit,30.0,0,0
3374990,2018-03-23,2018-04-17,226.0,W,visa,debit,25.0,0,0
3062308,2017-12-20,2018-04-17,100.0,H,visa,credit,118.0,0,0
3227115,2018-02-04,2018-04-17,56.5,W,visa,debit,72.0,0,0
3283036,2018-02-23,2018-04-17,100.0,W,mastercard,debit,53.0,0,0
3083734,2017-12-23,2018-04-17,196.821,C,visa,credit,115.0,0,0
2992506,2017-12-03,2018-04-17,127.95,W,mastercard,debit,135.0,0,0
3012216,2017-12-08,2018-04-17,200.0,H,visa,credit,130.0,0,0
3415953,2018-04-05,2018-04-17,330.0,W,visa,debit,12.0,0,0
3037496,2017-12-14,2018-04-17,83.5,W,visa,debit,124.0,0,0
3171091,2018-01-17,2018-04-17,390.0,W,visa,credit,90.0,0,0
3368182,2018-03-21,2018-04-17,117.0,W,visa,debit,27.0,0,0
3258996,2018-02-15,2018-04-17,100.0,R,visa,debit,61.0,0,0
3412351,2018-04-04,2018-04-17,57.95,W,mastercard,debit,13.0,0,0
3256387,2018-02-14,2018-04-17,59.0,W,visa,credit,62.0,0,0
3349062,2018-03-14,2018-04-17,226.0,W,visa,debit,34.0,0,0
3332249,2018-03-09,2018-04-17,107.95,W,visa,debit,39.0,0,0
3368556,2018-03-21,2018-04-17,24.0,W,mastercard,debit,27.0,0,0
3038192,2017-12-14,2018-04-17,50.0,H,visa,credit,124.0,0,0
2997486,2017-12-04,2018-04-17,130.95,W,mastercard,debit,134.0,0,0
3394262,2018-03-29,2018-04-17,226.0,W,visa,debit,19.0,0,0
3292940,2018-02-26,2018-04-17,59.0,W,visa,credit,7.4,1,1
3208603,2018-01-30,2018-04-17,77.0,W,visa,debit,77.0,0,0
3331649,2018-03-09,2018-04-17,335.0,W,visa,debit,7.6,1,1
3386518,2018-03-27,2018-04-17,53.653,C,mastercard,credit,21.0,0,0
3015575,2017-12-09,2018-04-17,108.5,W,visa,debit,129.0,0,0
3126502,2018-01-02,2018-04-17,55.817,C,mastercard,credit,105.0,0,0
3098592,2017-12-26,2018-04-17,100.0,R,visa,debit,112.0,0,0
3360292,2018-03-18,2018-04-17,146.0,W,visa,debit,30.0,0,0
3443149,2018-04-14,2018-04-17,108.205,C,visa,debit,3.0,0,0
3080349,2017-12-23,2018-04-17,150.0,H,visa,debit,115.0,0,0
3254897,2018-02-14,2018-04-17,554.0,W,visa,debit,62.0,0,0
3227825,2018-02-04,2018-04-17,88.5,W,visa,debit,72.0,0,0
3295816,2018-02-27,2018-04-17,100.0,H,american express,credit,49.0,0,0
3415208,2018-04-05,2018-04-17,30.0,S,mastercard,credit,12.0,0,0
3274065,2018-02-20,2018-04-17,59.0,W,mastercard,credit,56.0,0,0
3369715,2018-03-21,2018-04-17,83.5,W,visa,credit,27.0,0,0
3089136,2017-12-24,2018-04-17,100.0,H,visa,debit,114.0,0,0
3338347,2018-03-11,2018-04-17,25.95,W,visa,credit,37.0,0,0
3286023,2018-02-24,2018-04-17,32.446,C,visa,debit,52.0,0,0
3157365,2018-01-12,2018-04-17,105.0,W,visa,debit,95.0,0,0
3228900,2018-02-05,2018-04-17,24.772,C,mastercard,debit,12.3,1,1
3245120,2018-02-10,2018-04-17,29.0,W,visa,debit,66.0,0,0
3137077,2018-01-05,2018-04-17,29.0,W,mastercard,debit,102.0,0,0
3074067,2017-12-22,2018-04-17,100.0,H,visa,credit,116.0,0,0
3436432,2018-04-12,2018-04-17,59.0,W,visa,debit,5.0,0,0
3427694,2018-04-09,2018-04-17,31.95,W,visa,debit,8.0,0,0
3061768,2017-12-19,2018-04-17,78.355,C,visa,credit,119.0,0,0
3413255,2018-04-04,2018-04-17,394.95,W,visa,credit,13.0,0,0
3385110,2018-03-27,2018-04-17,226.0,W,visa,credit,21.0,0,0
3198486,2018-01-26,2018-04-17,39.0,W,visa,debit,81.0,0,0
3198839,2018-01-26,2018-04-17,105.95,W,visa,debit,81.0,0,0
3037993,2017-12-14,2018-04-17,59.0,W,visa,debit,124.0,0,0
3015006,2017-12-09,2018-04-17,111.353,C,visa,credit,129.0,0,0
3121660,2018-01-01,2018-04-17,87.95,W,mastercard,credit,106.0,0,0
3396139,2018-03-30,2018-04-17,261.95,W,visa,debit,18.0,0,0
3002220,2017-12-05,2018-04-17,25.0,H,visa,credit,133.0,0,0
3086172,2017-12-24,2018-04-17,77.95,W,visa,debit,114.0,0,0
3069779,2017-12-21,2018-04-17,50.0,H,visa,debit,117.0,0,0
3291593,2018-02-26,2018-04-17,311.95,W,visa,debit,50.0,0,0
2992198,2017-12-03,2018-04-17,50.0,H,visa,debit,135.0,0,0
3274163,2018-02-20,2018-04-17,84.0,W,visa,debit,56.0,0,0
3278172,2018-02-21,2018-04-17,45.0,W,visa,debit,55.0,0,0
3212578,2018-01-31,2018-04-17,49.0,W,visa,debit,76.0,0,0
3239713,2018-02-08,2018-04-17,54.0,W,visa,debit,68.0,0,1
3405581,2018-04-02,2018-04-17,107.95,W,mastercard,debit,15.0,0,0
3100853,2017-12-26,2018-04-17,75.0,H,visa,debit,112.0,0,0
3129479,2018-01-03,2018-04-17,15.95,W,mastercard,debit,104.0,0,0
3129166,2018-01-03,2018-04-17,209.95,W,visa,credit,104.0,0,0
3033070,2017-12-13,2018-04-17,53.95,W,mastercard,credit,125.0,0,0
3095564,2017-12-25,2018-04-17,41.0,W,mastercard,debit,113.0,0,0
3263267,2018-02-16,2018-04-17,226.0,W,visa,debit,60.0,0,0
3385347,2018-03-27,2018-04-17,57.95,W,visa,debit,21.0,0,0
3378633,2018-03-24,2018-04-17,29.0,W,visa,credit,24.0,0,0
3174775,2018-01-18,2018-04-17,117.0,W,visa,debit,89.0,0,0
3292392,2018-02-26,2018-04-17,67.95,W,mastercard,debit,50.0,0,0
3359948,2018-03-18,2018-04-17,85.0,W,visa,debit,30.0,0,0
3238179,2018-02-08,2018-04-17,77.95,W,visa,debit,68.0,0,0
3355584,2018-03-16,2018-04-17,59.0,W,visa,debit,32.0,0,0
3335791,2018-03-10,2018-04-17,23.987,C,mastercard,debit,38.0,0,0
3179917,2018-01-20,2018-04-17,59.0,W,mastercard,debit,87.0,0,0
3296921,2018-02-28,2018-04-17,49.0,W,visa,debit,48.0,0,0
3434623,2018-04-11,2018-04-17,175.0,R,visa,debit,6.0,0,0
3281275,2018-02-23,2018-04-17,226.0,W,mastercard,debit,53.0,0,0
3185115,2018-01-21,2018-04-17,49.0,W,visa,debit,86.0,0,0
3300854,2018-03-01,2018-04-17,107.95,W,,,47.0,0,0
3251985,2018-02-13,2018-04-17,335.0,W,visa,credit,63.0,0,0
3164655,2018-01-14,2018-04-17,29.5,W,mastercard,credit,93.0,0,0
3444529,2018-04-15,2018-04-17,12.0,W,mastercard,debit,2.0,0,0
3052717,2017-12-18,2018-04-17,32.706,C,mastercard,credit,120.0,0,0
3358956,2018-03-18,2018-04-17,524.95,W,visa,debit,30.0,0,0
3226049,2018-02-04,2018-04-17,59.0,W,visa,credit,72.0,0,0
3263334,2018-02-16,2018-04-17,1560.46,W,mastercard,credit,60.0,0,0
3369207,2018-03-21,2018-04-17,39.0,W,visa,debit,27.0,0,0
3197986,2018-01-26,2018-04-17,59.0,W,visa,debit,81.0,0,0
3053475,2017-12-18,2018-04-17,24.0,W,mastercard,debit,120.0,0,0
3121268,2017-12-31,2018-04-17,17.024,C,visa,credit,107.0,0,0
3104532,2017-12-27,2018-04-17,100.0,R,visa,credit,111.0,0,0
3319199,2018-03-05,2018-04-17,47.95,W,visa,debit,43.0,0,0
3201403,2018-01-27,2018-04-17,107.95,W,visa,credit,80.0,0,0
3316555,2018-03-04,2018-04-17,108.5,W,mastercard,debit,44.0,0,0
3445923,2018-04-16,2018-04-17,209.95,W,visa,credit,1.0,0,0
3055351,2017-12-18,2018-04-17,50.0,H,mastercard,credit,120.0,0,0
3433399,2018-04-11,2018-04-17,161.0,W,visa,debit,6.0,0,0
3086718,2017-12-24,2018-04-17,100.0,R,american express,credit,114.0,0,0
3022012,2017-12-10,2018-04-17,59.0,W,mastercard,debit,128.0,0,0
3314337,2018-03-04,2018-04-17,52.95,W,visa,debit,44.0,0,0
3017350,2017-12-09,2018-04-17,45.0,S,mastercard,debit,129.0,0,0
3309914,2018-03-03,2018-04-17,49.0,W,visa,debit,45.0,0,0
3012289,2017-12-08,2018-04-17,46.161,C,visa,debit,130.0,0,0
3098782,2017-12-26,2018-04-17,50.0,H,visa,credit,112.0,0,0
3397634,2018-03-31,2018-04-17,100.0,R,visa,credit,17.0,0,0
3229137,2018-02-05,2018-04-17,8.217,C,visa,debit,71.0,0,0
3157124,2018-01-12,2018-04-17,53.0,W,visa,debit,95.0,0,0
3400622,2018-03-31,2018-04-17,213.0,W,visa,debit,17.0,0,0
3415944,2018-04-05,2018-04-17,994.0,W,visa,credit,12.0,0,1
3304505,2018-03-02,2018-04-17,554.0,W,visa,debit,46.0,0,0
3294358,2018-02-27,2018-04-17,20.95,W,visa,debit,49.0,0,0
3345984,2018-03-13,2018-04-17,50.0,W,mastercard,debit,35.0,0,0
3399138,2018-03-31,2018-04-17,44.0,W,visa,debit,17.0,0,0
3020825,2017-12-10,2018-04-17,171.0,W,mastercard,debit,128.0,0,0
3225767,2018-02-04,2018-04-17,317.5,W,mastercard,debit,72.0,0,0
3066406,2017-12-20,2018-04-17,59.0,W,visa,debit,118.0,0,0
3407659,2018-04-03,2018-04-17,58.95,W,visa,debit,14.0,0,0
3287778,2018-02-24,2018-04-17,43.261,C,visa,credit,52.0,0,0
3055630,2017-12-18,2018-04-17,12.5,W,visa,debit,120.0,0,0
3067187,2017-12-20,2018-04-17,150.0,R,visa,credit,118.0,0,0
3240985,2018-02-09,2018-04-17,44.5,W,visa,debit,67.0,0,0
3200050,2018-01-27,2018-04-17,107.95,W,visa,debit,80.0,0,0
3254568,2018-02-13,2018-04-17,484.95,W,visa,credit,63.0,0,0
3083247,2017-12-23,2018-04-17,171.0,W,visa,debit,115.0,0,0
3039467,2017-12-15,2018-04-17,75.0,H,visa,debit,123.0,0,0
3448261,2018-04-17,2018-04-17,36.95,W,mastercard,debit,0.0,0,0
3320072,2018-03-05,2018-04-17,31.902,C,mastercard,credit,43.0,0,0
3175777,2018-01-18,2018-04-17,90.0,W,visa,debit,89.0,0,0
3100186,2017-12-26,2018-04-17,150.0,H,american express,credit,112.0,0,0
3267275,2018-02-17,2018-04-17,59.0,W,visa,debit,59.0,0,0
3306628,2018-03-02,2018-04-17,199.023,C,visa,credit,46.0,0,0
3248933,2018-02-11,2018-04-17,25.95,W,visa,debit,65.0,0,0
3140075,2018-01-06,2018-04-17,13.0,W,visa,debit,101.0,0,0
3347617,2018-03-14,2018-04-17,664.0,W,visa,debit,34.0,0,0
3420526,2018-04-06,2018-04-17,50.0,H,visa,debit,11.0,0,0
3081658,2017-12-23,2018-04-17,200.0,R,visa,debit,115.0,0,0
3072326,2017-12-21,2018-04-17,42.676,C,visa,credit,117.0,0,0
3331026,2018-03-09,2018-04-17,57.95,W,visa,debit,39.0,0,0
3371118,2018-03-22,2018-04-17,490.0,W,visa,credit,26.0,0,1
3021431,2017-12-10,2018-04-17,150.0,R,mastercard,debit,128.0,0,0
3133339,2018-01-04,2018-04-17,36.088,C,visa,debit,103.0,0,0
3040710,2017-12-15,2018-04-17,188.426,C,visa,credit,123.0,0,0
3243541,2018-02-10,2018-04-17,59.0,W,visa,debit,66.0,0,0
3311354,2018-03-03,2018-04-17,56.5,W,visa,debit,45.0,0,0
3384830,2018-03-26,2018-04-17,35.95,W,visa,debit,22.0,0,0
3232695,2018-02-06,2018-04-17,29.0,W,visa,credit,70.0,0,0
3397254,2018-03-30,2018-04-17,97.0,W,mastercard,debit,18.0,0,0
3428248,2018-04-09,2018-04-17,35.95,W,visa,debit,8.0,0,0
3333757,2018-03-09,2018-04-17,49.0,W,visa,debit,39.0,0,0
3440466,2018-04-14,2018-04-17,150.0,H,visa,debit,3.0,0,0
3154096,2018-01-11,2018-04-17,107.95,W,mastercard,debit,96.0,0,0
3204628,2018-01-28,2018-04-17,83.5,W,visa,debit,79.0,0,0
3252292,2018-02-13,2018-04-17,22.96,C,visa,debit,63.0,0,0
3419885,2018-04-06,2018-04-17,70.0,W,visa,debit,11.0,0,0
3103979,2017-12-27,2018-04-17,28.858,C,visa,debit,111.0,0,0
3247625,2018-02-11,2018-04-17,117.0,W,visa,debit,65.0,0,0
3066503,2017-12-20,2018-04-17,171.0,W,visa,debit,118.0,0,0
3388688,2018-03-28,2018-04-17,60.42,C,visa,debit,20.0,0,1
3277929,2018-02-21,2018-04-17,59.0,W,mastercard,credit,55.0,0,0
3228177,2018-02-04,2018-04-17,100.0,R,visa,credit,72.0,0,0
3205076,2018-01-28,2018-04-17,84.346,C,visa,debit,79.0,0,0
3289435,2018-02-25,2018-04-17,59.0,W,visa,debit,51.0,0,0
3060461,2017-12-19,2018-04-17,49.438,C,visa,debit,119.0,0,0
3305609,2018-03-02,2018-04-17,171.0,W,mastercard,debit,46.0,0,0
3326718,2018-03-07,2018-04-17,54.0,W,mastercard,debit,41.0,0,0
3143924,2018-01-07,2018-04-17,100.0,R,mastercard,credit,100.0,0,0
3350266,2018-03-15,2018-04-17,82.95,W,mastercard,debit,33.0,0,0
3307585,2018-03-03,2018-04-17,78.788,C,visa,debit,45.0,0,0
3099193,2017-12-26,2018-04-17,30.95,W,visa,debit,112.0,0,0
3143982,2018-01-07,2018-04-17,26.5,W,visa,debit,100.0,0,0
3235195,2018-02-07,2018-04-17,117.0,W,mastercard,debit,69.0,0,0
3298435,2018-02-28,2018-04-17,57.95,W,visa,debit,48.0,0,0
3130806,2018-01-04,2018-04-17,57.95,W,visa,debit,103.0,0,0
3137613,2018-01-05,2018-04-17,475.0,W,visa,debit,102.0,0,0
3196171,2018-01-25,2018-04-17,49.0,W,mastercard,debit,82.0,0,0
3318354,2018-03-05,2018-04-17,57.0,W,mastercard,debit,43.0,0,0
3277456,2018-02-21,2018-04-17,171.0,W,visa,debit,55.0,0,0
3218764,2018-02-02,2018-04-17,57.95,W,mastercard,debit,74.0,0,0
3448836,2018-04-17,2018-04-17,67.95,W,mastercard,debit,0.0,0,0
3448812,2018-04-17,2018-04-17,186.0,W,visa,debit,0.0,0,0
3200384,2018-01-27,2018-04-17,34.0,W,visa,debit,80.0,0,0
3345956,2018-03-13,2018-04-17,221.99,W,mastercard,debit,35.0,0,0
3429297,2018-04-09,2018-04-17,59.0,W,visa,debit,8.0,0,0
3353777,2018-03-16,2018-04-17,171.0,W,mastercard,debit,32.0,0,0
3069157,2017-12-21,2018-04-17,390.0,W,mastercard,debit,117.0,0,0
3439022,2018-04-13,2018-04-17,15.95,W,visa,debit,4.0,0,0
3181081,2018-01-20,2018-04-17,49.0,W,visa,debit,87.0,0,0
3106964,2017-12-28,2018-04-17,59.0,W,mastercard,credit,110.0,0,0
3040888,2017-12-15,2018-04-17,39.0,W,visa,debit,123.0,0,0
3305509,2018-03-02,2018-04-17,209.95,W,visa,debit,46.0,0,0
3351614,2018-03-15,2018-04-17,36.95,W,visa,debit,33.0,0,0
3338340,2018-03-11,2018-04-17,49.061,C,visa,debit,37.0,0,0
3237094,2018-02-07,2018-04-17,97.0,W,visa,debit,69.0,0,0
3092399,2017-12-25,2018-04-17,39.0,W,visa,debit,113.0,0,0
3376003,2018-03-23,2018-04-17,79.95,W,visa,debit,25.0,0,0
3281099,2018-02-22,2018-04-17,59.0,W,visa,debit,54.0,0,0
3430918,2018-04-10,2018-04-17,171.0,W,mastercard,debit,7.0,0,0
3418908,2018-04-06,2018-04-17,57.95,W,mastercard,debit,11.0,0,0
3341292,2018-03-12,2018-04-17,42.234,C,visa,debit,36.0,0,0
3102770,2017-12-26,2018-04-17,59.95,W,visa,debit,112.0,0,0
3176036,2018-01-18,2018-04-17,39.0,W,visa,debit,89.0,0,0
3216493,2018-02-01,2018-04-17,48.95,W,visa,credit,75.0,0,0
3393104,2018-03-29,2018-04-17,31.66,C,visa,debit,19.0,0,0
3362791,2018-03-19,2018-04-17,49.0,W,visa,debit,29.0,0,0
3069390,2017-12-21,2018-04-17,2240.01,W,visa,debit,117.0,0,0
3417172,2018-04-05,2018-04-17,34.0,W,mastercard,debit,12.0,0,0
3114893,2017-12-30,2018-04-17,117.0,W,visa,debit,108.0,0,0
3372900,2018-03-22,2018-04-17,35.95,W,mastercard,debit,26.0,0,0
3438029,2018-04-13,2018-04-17,17.829,C,visa,debit,4.0,0,0
3395338,2018-03-30,2018-04-17,47.95,W,visa,debit,18.0,0,0
3264223,2018-02-16,2018-04-17,29.0,W,visa,debit,60.0,0,0
3341867,2018-03-12,2018-04-17,23.685,C,mastercard,credit,36.0,0,0
3375661,2018-03-23,2018-04-17,40.723,C,mastercard,credit,25.0,0,0
3398173,2018-03-31,2018-04-17,458.92,W,visa,credit,17.0,0,0
3286216,2018-02-24,2018-04-17,47.95,W,visa,debit,52.0,0,0
3206406,2018-01-29,2018-04-17,23.262,C,mastercard,credit,78.0,0,0
2988467,2017-12-02,2018-04-17,2801.75,W,visa,debit,136.0,0,0
3022197,2017-12-10,2018-04-17,50.0,H,visa,credit,128.0,0,0
3231830,2018-02-06,2018-04-17,77.0,W,visa,debit,70.0,0,0
3383129,2018-03-26,2018-04-17,107.95,W,mastercard,debit,22.0,0,0
3023252,2017-12-11,2018-04-17,50.0,H,mastercard,credit,127.0,0,0
3002308,2017-12-05,2018-04-17,61.95,W,visa,debit,133.0,0,0
3258796,2018-02-15,2018-04-17,97.0,W,mastercard,debit,61.0,0,0
3432169,2018-04-10,2018-04-17,24.5,W,visa,debit,6.0,0,0
3077077,2017-12-22,2018-04-17,34.0,W,mastercard,debit,116.0,0,0
3074775,2017-12-22,2018-04-17,25.0,S,american express,credit,116.0,0,0
3045424,2017-12-16,2018-04-17,39.0,W,visa,debit,122.0,0,0
3187293,2018-01-22,2018-04-17,171.0,W,mastercard,debit,85.0,0,0
3116122,2017-12-30,2018-04-17,107.95,W,visa,debit,108.0,0,0
3379349,2018-03-24,2018-04-17,39.0,W,visa,debit,24.0,0,0
3100640,2017-12-26,2018-04-17,75.0,H,mastercard,debit,112.0,0,0
3271619,2018-02-19,2018-04-17,47.95,W,visa,debit,57.0,0,0
3429202,2018-04-09,2018-04-17,39.0,W,visa,debit,8.0,0,0
3174725,2018-01-18,2018-04-17,34.95,W,mastercard,debit,89.0,0,0
3171070,2018-01-17,2018-04-17,57.95,W,visa,credit,90.0,0,0
3421855,2018-04-07,2018-04-17,39.0,W,visa,debit,10.0,0,0
3163868,2018-01-14,2018-04-17,67.95,W,visa,debit,93.0,0,0
3388994,2018-03-28,2018-04-17,87.95,W,visa,debit,20.0,0,0
3332583,2018-03-09,2018-04-17,856.0,W,discover,credit,39.0,0,0
3136994,2018-01-05,2018-04-17,40.0,H,mastercard,credit,102.0,0,0
2988536,2017-12-02,2018-04-17,100.0,W,mastercard,debit,136.0,0,0
3267659,2018-02-18,2018-04-17,59.0,W,visa,debit,58.0,0,0
3374541,2018-03-23,2018-04-17,29.5,W,visa,debit,25.0,0,0
3282130,2018-02-23,2018-04-17,275.0,R,visa,debit,53.0,0,0
3375512,2018-03-23,2018-04-17,147.546,C,visa,debit,25.0,0,0
3101069,2017-12-26,2018-04-17,35.0,H,mastercard,debit,112.0,0,0
3444413,2018-04-15,2018-04-17,51.0,W,visa,debit,2.0,0,0
3005517,2017-12-06,2018-04-17,75.0,H,visa,credit,132.0,0,0
3033961,2017-12-13,2018-04-17,50.0,H,discover,credit,125.0,0,0
3090575,2017-12-24,2018-04-17,27.051,C,visa,credit,114.0,0,0
3394637,2018-03-30,2018-04-17,108.95,W,visa,debit,18.0,0,0
3202840,2018-01-28,2018-04-17,57.95,W,visa,debit,79.0,0,0
3111378,2017-12-29,2018-04-17,40.0,S,american express,credit,109.0,0,0
3370436,2018-03-22,2018-04-17,150.0,R,mastercard,debit,26.0,0,0
3133807,2018-01-04,2018-04-17,45.0,W,visa,debit,32.0,1,1
3132559,2018-01-04,2018-04-17,59.0,W,mastercard,debit,103.0,0,0
3017123,2017-12-09,2018-04-17,100.0,W,visa,debit,129.0,0,0
3402393,2018-04-01,2018-04-17,577.51,W,mastercard,debit,16.0,0,0
